athleteId,Name,Coach,season,teamId,conference_level,NBA_Probability,Actual_NBA,oneYears,prev_NBA_Probability,NBA_Prob_Change,High_Transfer,Actual_Transfer,prev_High_Transfer,Transfer_Prob_Change,Team,Actually Entered,Predicted to Enter,Probability of Entering,eventually_NBA,Coach_ID,conference,color
17774.0,Ajay Mitchell,Joe Pasternack,2022,311,Other,0.024915702421066,0.0,0.0,0.001,0.023915702421066,0.3226639227041445,0.0,0.0934460063243097,0.2292179163798348,uc santa barbara,0.0,1.0,0.4152106884544708,1,311_Joe_Pasternack,Big West,#0039a6
17774.0,Ajay Mitchell,Joe Pasternack,2023,311,Other,0.6778030428663817,1.0,0.0,0.024915702421066,0.6528873404453157,0.6311758151605237,0.0,0.3226639227041445,0.3085118924563791,,,,,1,311_Joe_Pasternack,Big West,black
17775.0,Gage Gomez,Joe Pasternack,2022,311,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,-0.011,uc santa barbara,0.0,0.0,0.0473155214301034,0,311_Joe_Pasternack,Big West,#0039a6
17775.0,Gage Gomez,Joe Pasternack,2023,311,Other,0.001,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.003,uc santa barbara,0.0,0.0,0.1109421821798498,0,311_Joe_Pasternack,Big West,#0039a6
17777.0,Anton Watson,Mark Few,2021,102,Other,0.0109076883047621,0.0,0.0,0.001,0.0099076883047621,0.0901762128815559,0.0,0.1129905079085155,-0.0228142950269595,gonzaga,0.0,0.0,0.1854403132548217,1,102_Mark_Few,WCC,#003366
17777.0,Anton Watson,Mark Few,2022,102,Other,0.0233292603274506,0.0,0.0,0.0109076883047621,0.0124215720226884,0.1944200373275472,0.0,0.0901762128815559,0.1042438244459913,gonzaga,0.0,0.0,0.1931990982145581,1,102_Mark_Few,WCC,#003366
17777.0,Anton Watson,Mark Few,2023,102,Other,0.6641444124969815,1.0,0.0,0.0233292603274506,0.6408151521695309,0.004673596112311,0.0,0.1944200373275472,-0.1897464412152362,,,,,1,102_Mark_Few,WCC,black
17778.0,Luka Krajnovic,Mark Few,2023,102,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,gonzaga,0.0,1.0,0.2942662583959748,0,102_Mark_Few,WCC,#003366
17781.0,Gezim Bajrami,Rod Strickland,2023,146,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,long island university,0.0,0.0,0.1102584391198807,0,146_Rod_Strickland,NEC,black
17782.0,Andre Washington,Derek Kellogg,2021,146,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,long island university,0.0,0.0,0.0434847273412986,0,146_Derek_Kellogg,NEC,black
17782.0,Andre Washington,Rod Strickland,2022,146,Other,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.001,0.005,long island university,0.0,1.0,0.3088617685416671,0,146_Rod_Strickland,NEC,black
17782.0,Andre Washington,Rod Strickland,2023,146,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,-0.006,long island university,0.0,1.0,0.3036129827407653,0,146_Rod_Strickland,NEC,black
17784.0,Tai Strickland,Brian Burg,2022,99,Other,0.0,0.0,1.0,0.0,0.0,0.0048866832512565,0.0,0.0,0.0048866832512565,georgia southern,1.0,1.0,0.4539411121549145,0,99_Brian_Burg,Sun Belt,#000066
17784.0,Tai Strickland,Rod Strickland,2023,146,Other,0.0009966336747611,0.0,0.0,0.0,0.0009966336747611,0.1285888714052497,0.0,0.0048866832512565,0.1237021881539932,long island university,0.0,1.0,0.2959621556962002,0,146_Rod_Strickland,NEC,black
17785.0,Jalen Warley,Leonard Hamilton *,2021,90,P5,0.0,0.0,1.0,0.0,0.0,,,,,florida state,0.0,0.0,0.1638728164266013,0,90_Leonard_Hamilton_*,ACC,#540115
17785.0,Jalen Warley,Leonard Hamilton *,2022,90,P5,0.0,0.0,0.0,0.0,0.0,,,,,florida state,0.0,1.0,0.5139950572615452,0,90_Leonard_Hamilton_*,ACC,#540115
17785.0,Jalen Warley,Leonard Hamilton *,2023,90,P5,0.0028633495792109,0.0,0.0,0.0,0.0028633495792109,,,,,florida state,0.0,1.0,0.297,0,90_Leonard_Hamilton_*,ACC,#540115
17786.0,Darin Green Jr.,Johnny Dawkins Jr,2021,312,Other,0.0,0.0,0.0,0.0,0.0,0.6475373858348621,1.0,0.0598375031447135,0.5876998826901485,ucf,1.0,1.0,0.5320095161042028,0,312_Johnny_Dawkins_Jr,American,#bba378
17786.0,Darin Green Jr.,Leonard Hamilton *,2022,90,P5,0.001,0.0,0.0,0.0,0.001,,,,,florida state,0.0,0.0,0.287,0,90_Leonard_Hamilton_*,ACC,#540115
17786.0,Darin Green Jr.,Leonard Hamilton *,2023,90,P5,0.0,0.0,0.0,0.001,-0.001,,,,,florida state,0.0,1.0,0.348,0,90_Leonard_Hamilton_*,ACC,#540115
17788.0,Max Thorpe,Leonard Hamilton *,2021,90,,,,,,,,,,,florida state,0.0,0.0,0.1198550218340611,0,90_Leonard_Hamilton_*,ACC,#540115
17789.0,Isaac Spainhour,Leonard Hamilton *,2021,90,P5,0.0,0.0,1.0,0.0,0.0,,,,,florida state,0.0,0.0,0.2455286249989915,0,90_Leonard_Hamilton_*,ACC,#540115
17789.0,Isaac Spainhour,Leonard Hamilton *,2022,90,P5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,90_Leonard_Hamilton_*,ACC,black
17789.0,Isaac Spainhour,Leonard Hamilton *,2023,90,,,,,,,,,,,florida state,0.0,0.0,0.189,0,90_Leonard_Hamilton_*,ACC,#540115
17790.0,Josh Nickelberry,Ashley Howard,2021,137,Other,0.0,0.0,0.0,0.0,0.0,0.0489916097438926,0.0,0.0,0.0489916097438926,la salle,0.0,1.0,0.6015495192963638,0,137_Ashley_Howard,A-10,#efc309
17790.0,Josh Nickelberry,Fran Dunphy,2022,137,Other,0.0,0.0,0.0,0.0,0.0,0.6366341202317602,1.0,0.0489916097438926,0.5876425104878675,la salle,1.0,1.0,0.5288203359754562,0,137_Fran_Dunphy,A-10,#efc309
17790.0,Josh Nickelberry,Leonard Hamilton *,2023,90,P5,0.0,0.0,0.0,0.0,0.0,,,,,florida state,0.0,0.0,0.1468857602574416,0,90_Leonard_Hamilton_*,ACC,#540115
17791.0,Jaylan Gainey,Mike Martin,2021,30,Other,0.0,0.0,0.0,0.0,0.0,0.0097438246811389,0.0,0.0,0.0097438246811389,brown,1.0,0.0,0.1950900564990419,0,30_Mike_Martin,,#996633
17791.0,Jaylan Gainey,Leonard Hamilton *,2023,90,P5,0.0,0.0,0.0,0.0,0.0,,,,,florida state,0.0,0.0,0.1799617433928526,0,90_Leonard_Hamilton_*,ACC,#540115
17792.0,R.J. Morris,Leonard Hamilton *,2022,90,,,,,,,,,,,florida state,0.0,0.0,0.161,0,90_Leonard_Hamilton_*,ACC,#540115
17840.0,Nick Filchner,Joe Gallo,2021,166,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,merrimack,0.0,0.0,0.1494439966898798,0,166_Joe_Gallo,NEC,black
17840.0,Nick Filchner,Joe Gallo,2022,166,Other,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,merrimack,0.0,0.0,0.2018941629011868,0,166_Joe_Gallo,NEC,black
17841.0,Kobe Langley,Mike Jones,2021,320,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.002,unc greensboro,0.0,1.0,0.2806345128847032,0,320_Mike_Jones,SoCon,#003c79
17841.0,Kobe Langley,Mike Jones,2022,320,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,unc greensboro,0.0,0.0,0.1888473478058328,0,320_Mike_Jones,SoCon,#003c79
17841.0,Kobe Langley,Mike Jones,2023,320,Other,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.001,0.012,unc greensboro,0.0,1.0,0.2491973964498891,0,320_Mike_Jones,SoCon,#003c79
17842.0,Keyshaun Langley,Mike Jones,2021,320,Other,0.0,0.0,0.0,0.0,0.0,0.0054864410630168,0.0,0.009558674808112,-0.0040722337450952,unc greensboro,0.0,1.0,0.2891315909156882,0,320_Mike_Jones,SoCon,#003c79
17842.0,Keyshaun Langley,Mike Jones,2022,320,Other,0.0079041781398532,0.0,0.0,0.0,0.0079041781398532,0.409939705669591,0.0,0.0054864410630168,0.4044532646065742,unc greensboro,0.0,1.0,0.3007044724058108,0,320_Mike_Jones,SoCon,#003c79
17842.0,Keyshaun Langley,Mike Jones,2023,320,Other,0.0,0.0,0.0,0.0079041781398532,-0.0079041781398532,0.012737356272718,0.0,0.409939705669591,-0.397202349396873,unc greensboro,0.0,1.0,0.2778548933550214,0,320_Mike_Jones,SoCon,#003c79
17843.0,Tim Ceaser,Mark Madsen,2021,332,Other,0.0,0.0,0.0,0.0,0.0,0.045590909428785,0.0,0.0237901309031439,0.0218007785256411,utah valley,0.0,0.0,0.1927903191495398,0,332_Mark_Madsen,WAC,#00460f
17843.0,Tim Ceaser,Mark Madsen,2022,332,Other,0.0,0.0,0.0,0.0,0.0,0.044309912723655,0.0,0.045590909428785,-0.0012809967051299,utah valley,1.0,0.0,0.2569687476615227,0,332_Mark_Madsen,WAC,#00460f
17843.0,Tim Ceaser,Mike Jones,2023,320,Other,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.044309912723655,-0.039309912723655,unc greensboro,0.0,0.0,0.165608278774044,0,320_Mike_Jones,SoCon,#003c79
17865.0,Tanner Holden,Scott Nagy,2021,357,Other,0.0332075698276515,0.0,0.0,0.0252799837590903,0.0079275860685611,0.5704148659342924,1.0,0.0971056936013831,0.4733091723329092,wright state,1.0,1.0,0.3421636539059505,0,357_Scott_Nagy,Horizon,#efad00
17865.0,Tanner Holden,Chris Holtmann,2022,216,P5,0.0,0.0,0.0,0.0332075698276515,-0.0332075698276515,,,,,ohio state,1.0,0.0,0.2620776511179608,0,216_Chris_Holtmann,Big Ten,#bb0000
17865.0,Tanner Holden,Scott Nagy,2023,357,Other,0.0206132411600396,0.0,0.0,0.0,0.0206132411600396,0.0099572891051465,0.0,0.5704148659342924,-0.5604575768291458,wright state,0.0,0.0,0.0958844706761865,0,357_Scott_Nagy,Horizon,#efad00
17866.0,Trey Calvin,Scott Nagy,2021,357,Other,0.0,0.0,0.0,0.0,0.0,0.4506750635101738,0.0,0.0047795356909377,0.445895527819236,wright state,0.0,1.0,0.2442109021638732,0,357_Scott_Nagy,Horizon,#efad00
17866.0,Trey Calvin,Scott Nagy,2022,357,Other,0.0099808041265108,0.0,0.0,0.0,0.0099808041265108,0.7089746324530531,0.0,0.4506750635101738,0.2582995689428793,wright state,0.0,1.0,0.715448792029847,0,357_Scott_Nagy,Horizon,#efad00
17866.0,Trey Calvin,Scott Nagy,2023,357,Other,0.001,0.0,0.0,0.0099808041265108,-0.0089808041265108,0.005,0.0,0.7089746324530531,-0.7039746324530531,wright state,0.0,1.0,0.2702602258764587,0,357_Scott_Nagy,Horizon,#efad00
17867.0,Kaden Brown,Scott Nagy,2023,357,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,wright state,0.0,1.0,0.247909477845213,0,357_Scott_Nagy,Horizon,#efad00
17869.0,Bo Myers,Scott Nagy,2023,357,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,,,,,0,357_Scott_Nagy,Horizon,black
17902.0,Ryan Zambie,Fran O'Hanlon,2021,138,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,lafayette,0.0,0.0,0.0592656943115465,0,138_Fran_O'Hanlon,Patriot,#98002e
17902.0,Ryan Zambie,Mike Jordan,2022,138,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lafayette,0.0,0.0,0.1435850350930666,0,138_Mike_Jordan,Patriot,#98002e
18008.0,Israel Palmer,Stan Waterman,2021,67,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,delaware state,0.0,0.0,0.1224119011317155,0,67_Stan_Waterman,MEAC,#279fcc
18120.0,KJ Pruitt,Matt Crenshaw,2021,115,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,iu indianapolis,0.0,0.0,0.2123883652137925,0,115_Matt_Crenshaw,Horizon,black
18134.0,Kyle Luedtke,Derrin Hansen,2021,221,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,omaha,0.0,0.0,0.0507583219745724,0,221_Derrin_Hansen,Summit,black
18134.0,Kyle Luedtke,Chris Crutchfield,2022,221,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omaha,0.0,0.0,0.1072704290772913,0,221_Chris_Crutchfield,Summit,black
18195.0,Justin McKoy,Hubert Davis,2021,200,P5,0.0,0.0,0.0,0.0,0.0,,,,,north carolina,0.0,0.0,0.2438346134102987,0,200_Hubert_Davis,ACC,#8db9e5
18195.0,Justin McKoy,Hubert Davis,2022,200,P5,0.0,0.0,0.0,0.0,0.0,,,,,north carolina,1.0,1.0,0.36457899837393,0,200_Hubert_Davis,ACC,#8db9e5
18195.0,Justin McKoy,Eran Ganot,2023,108,Other,0.0019511585196517,0.0,0.0,0.0,0.0019511585196517,0.0179541397043284,0.0,0.0,0.0179541397043284,hawaii,0.0,0.0,0.1402854047314181,0,108_Eran_Ganot,Big West,#004631
18196.0,Bernardo da Silva,Eran Ganot,2021,108,Other,0.0,0.0,0.0,0.0,0.0,0.0275918108916554,0.0,0.0,0.0275918108916554,hawaii,0.0,0.0,0.1812436074616349,0,108_Eran_Ganot,Big West,#004631
18196.0,Bernardo da Silva,Eran Ganot,2022,108,Other,0.0,0.0,0.0,0.0,0.0,0.2487018691954345,0.0,0.0275918108916554,0.221110058303779,hawaii,0.0,0.0,0.1700730591936418,0,108_Eran_Ganot,Big West,#004631
18196.0,Bernardo da Silva,Eran Ganot,2023,108,Other,0.0,0.0,0.0,0.0,0.0,0.0079829883634214,0.0,0.2487018691954345,-0.2407188808320131,hawaii,0.0,0.0,0.1731618372045341,0,108_Eran_Ganot,Big West,#004631
18197.0,JoVon McClanahan,Eran Ganot,2021,108,Other,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.006,hawaii,0.0,0.0,0.2181689084435566,0,108_Eran_Ganot,Big West,#004631
18197.0,JoVon McClanahan,Eran Ganot,2022,108,Other,0.0,0.0,0.0,0.0,0.0,0.2183849023918292,0.0,0.006,0.2123849023918292,hawaii,0.0,1.0,0.2815879816907467,0,108_Eran_Ganot,Big West,#004631
18197.0,JoVon McClanahan,Eran Ganot,2023,108,Other,0.001,0.0,0.0,0.0,0.001,0.0217971657068596,0.0,0.2183849023918292,-0.1965877366849696,hawaii,0.0,1.0,0.346375200187317,0,108_Eran_Ganot,Big West,#004631
18198.0,Noel Coleman,Eran Ganot,2021,108,Other,0.0,0.0,0.0,0.0,0.0,0.3796607277728339,0.0,0.0,0.3796607277728339,hawaii,0.0,0.0,0.2386659277893709,0,108_Eran_Ganot,Big West,#004631
18198.0,Noel Coleman,Eran Ganot,2022,108,Other,0.0,0.0,0.0,0.0,0.0,0.1447617574759788,0.0,0.3796607277728339,-0.234898970296855,hawaii,0.0,1.0,0.2950091444631356,0,108_Eran_Ganot,Big West,#004631
18198.0,Noel Coleman,Eran Ganot,2023,108,Other,0.0029580206228076,0.0,0.0,0.0,0.0029580206228076,0.0149470487758587,0.0,0.1447617574759788,-0.1298147087001201,hawaii,0.0,1.0,0.2505104592882818,0,108_Eran_Ganot,Big West,#004631
18199.0,Matthue Cotton,James Jones,2021,360,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,yale,1.0,0.0,0.1170580815476221,0,360_James_Jones,,#00346a
18199.0,Matthue Cotton,Eran Ganot,2023,108,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,hawaii,0.0,0.0,0.12423782796127,0,108_Eran_Ganot,Big West,#004631
18200.0,Juan Munoz,Eran Ganot,2023,108,Other,0.0,0.0,0.0,0.0,0.0,0.0078297207546343,0.0,0.0509333350713872,-0.0431036143167529,hawaii,0.0,1.0,0.2646111143702145,0,108_Eran_Ganot,Big West,#004631
18201.0,Matija Svetozarevic,Shantay Legans,2021,230,Other,0.0,0.0,1.0,0.0,0.0,0.0027930705657978,0.0,0.0,0.0027930705657978,portland,1.0,1.0,0.4818593684837111,0,230_Shantay_Legans,WCC,#351576
18201.0,Matija Svetozarevic,Eran Ganot,2022,108,Other,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0027930705657978,0.0012069294342021,hawaii,0.0,0.0,0.1792991586779803,0,108_Eran_Ganot,Big West,#004631
18201.0,Matija Svetozarevic,Eran Ganot,2023,108,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.004,,,,,0,108_Eran_Ganot,Big West,black
18240.0,Vincent Miszkiewicz,Bart Lundy,2022,172,Other,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,milwaukee,0.0,0.0,0.1484391488192283,0,172_Bart_Lundy,Horizon,#000000
18250.0,Seryee Lewis,Scott Pera,2022,241,Other,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.013,rice,0.0,1.0,0.3813354596443598,0,241_Scott_Pera,CUSA,#003f82
18400.0,Josh Irwin,Jerrod Calhoun,2022,361,Other,0.0,0.0,1.0,0.0,0.0,0.006,0.0,0.0,0.006,youngstown state,0.0,0.0,0.2046691130920377,0,361_Jerrod_Calhoun,Horizon,#d41a00
18458.0,Wyatt Lowell,Shantay Legans,2022,230,Other,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0109764491919517,-0.0049764491919517,portland,0.0,0.0,0.2284683698059998,0,230_Shantay_Legans,WCC,#351576
18499.0,Noah Hutchins,Scott Pera,2021,241,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,rice,0.0,0.0,0.1760657623283132,0,241_Scott_Pera,CUSA,#003f82
18511.0,Brad McCabe,Rob Krimmel,2021,278,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,st. francis (pa),0.0,0.0,0.1249281201728853,0,278_Rob_Krimmel,NEC,#a31100
18511.0,Brad McCabe,Rob Krimmel,2022,278,Other,0.0,0.0,0.0,0.0,0.0,0.0027583855879465,0.0,0.0,0.0027583855879465,st. francis (pa),0.0,0.0,0.2045235900291318,0,278_Rob_Krimmel,NEC,#a31100
18552.0,Zeb Graham,Quinton Ferrell,2021,233,Other,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,presbyterian,0.0,0.0,0.0832266770303273,0,233_Quinton_Ferrell,Big South,#0035AD
18619.0,D.J. Basey,Cliff Ellis,2022,54,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,coastal carolina,0.0,0.0,0.0988535622579165,0,54_Cliff_Ellis,Sun Belt,#007079
18620.0,Barlow Alleruzzo IV,Marty Simmons,2021,77,,,,,,,,,,,eastern illinois,0.0,0.0,0.1609698090962729,0,77_Marty_Simmons,OVC,#0084be
18622.0,Willie Guy,David Richman,2021,202,Other,0.0,0.0,1.0,0.0,0.0,0.002,0.0,0.0,0.002,north dakota state,0.0,0.0,0.1732775219132994,0,202_David_Richman,Summit,#006633
18623.0,Carvell Teasett,Mike McConathy,2021,211,Other,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,northwestern state,1.0,1.0,0.4240500000372718,0,211_Mike_McConathy,Southland,#54209e
18623.0,Carvell Teasett,Dustin Kerns,2022,9,Other,0.0,0.0,0.0,0.0,0.0,0.0049398177503462,0.0,0.01,-0.0050601822496537,app state,0.0,1.0,0.3060119302591505,0,9_Dustin_Kerns,Sun Belt,#d6ac00
18627.0,Trey Farrer,Mark Madsen,2021,332,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,utah valley,0.0,0.0,0.1408610036071635,0,332_Mark_Madsen,WAC,#00460f
18632.0,Keyshawn Embery-Simpson,Frank Haith *,2021,304,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078945594628755,-0.0078945594628755,tulsa,0.0,1.0,0.3500293479553012,0,304_Frank_Haith_*,American,#005496
18632.0,Keyshawn Embery-Simpson,Eric Konkol,2022,304,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tulsa,0.0,0.0,0.1869829136960132,0,304_Eric_Konkol,American,#005496
18666.0,Wynton Brown,Shane Burcar,2021,206,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,northern arizona,0.0,1.0,0.2988100373081838,0,206_Shane_Burcar,Big Sky,#003b76
18671.0,Matur Dhal,John Smith,2021,35,Other,0.0,0.0,1.0,0.0,0.0,0.007,0.0,0.0,0.007,,,,,0,35_John_Smith,Big West,black
18671.0,Matur Dhal,John Smith,2022,35,,,,,,,,,,,cal poly,0.0,0.0,0.1407682426621173,0,35_John_Smith,Big West,#005836
18674.0,Nick Carlson,John Smith,2022,35,Other,0.0,0.0,1.0,0.0,0.0,0.003,0.0,0.0,0.003,,,,,0,35_John_Smith,Big West,black
18709.0,Shakur Poteat,Reggie Theus,2021,23,Other,0.0,0.0,1.0,0.0,0.0,0.002,0.0,0.0,0.002,bethune-cookman,0.0,0.0,0.013,0,23_Reggie_Theus,,#f5ba00
18787.0,Matas Spokas,Anthony Latina,2021,250,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sacred heart,0.0,0.0,0.1486254088803079,0,250_Anthony_Latina,NEC,#d6243d
18788.0,Dom Mello,Anthony Latina,2022,250,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sacred heart,0.0,0.0,0.1030349764513635,0,250_Anthony_Latina,NEC,#d6243d
18789.0,Kenneth Womack,Anthony Latina,2022,250,Other,0.0,0.0,1.0,0.0,0.0,0.002,0.0,0.0,0.002,sacred heart,0.0,0.0,0.1228230607151434,0,250_Anthony_Latina,NEC,#d6243d
18825.0,Jonathan Lucas,John Aiken,2021,162,Other,0.0,0.0,1.0,0.0,0.0,0.003,0.0,0.0,0.003,mcneese,0.0,0.0,0.0817900603947578,0,162_John_Aiken,Southland,#004988
18842.0,Caleb Rawls,John Aiken,2021,162,Other,0.001,0.0,1.0,0.0,0.001,0.003,0.0,0.0,0.003,mcneese,0.0,0.0,0.0602643995037809,0,162_John_Aiken,Southland,#004988
18879.0,D.J. Gordon,Ray Harper,2022,128,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jacksonville state,0.0,0.0,0.1347008262585065,0,128_Ray_Harper,ASUN,#be0f34
18941.0,Preston Phillips,Todd Lickliter,2021,82,Other,0.0,0.0,1.0,0.0,0.0,0.004,0.0,0.0,0.004,evansville,0.0,0.0,0.2258395953441857,0,82_Todd_Lickliter,MVC,#532380
18941.0,Preston Phillips,David Ragland,2022,82,Other,0.0,0.0,0.0,0.0,0.0,0.0253981577365272,0.0,0.004,0.0213981577365272,evansville,0.0,1.0,0.3182197972696386,0,82_David_Ragland,MVC,#532380
18942.0,Drew Lutz,Carson Cunningham,2021,120,Other,0.0,0.0,0.0,0.0,0.0,0.0236810432826779,0.0,0.0,0.0236810432826779,incarnate word,0.0,1.0,0.6372816334466396,0,120_Carson_Cunningham,Southland,#d72c23
19023.0,Roland McCoy,Tony Madlock,2022,6,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,alabama state,0.0,0.0,0.1889644147241188,0,6_Tony_Madlock,SWAC,#f19d17
19024.0,Isaiah Lewis,Shane Burcar,2021,206,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,northern arizona,0.0,0.0,0.168138610912495,0,206_Shane_Burcar,Big Sky,#003b76
19025.0,Antwon Jackson,Mike Balado,2021,13,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.003,-0.002,arkansas state,0.0,0.0,0.1855007380184161,0,13_Mike_Balado,Sun Belt,#BE0F34
19186.0,Yulian Ramirez-Montero,Marvin Menzies,2023,130,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,kansas city,0.0,1.0,0.2614950539795089,0,130_Marvin_Menzies,Summit,black
19205.0,Mike Iuzzolino,Jared Grasso,2021,31,Other,0.0,0.0,1.0,0.0,0.0,0.003,0.0,0.0,0.003,bryant,0.0,0.0,0.1255281847942699,0,31_Jared_Grasso,NEC,#a49372
19253.0,Tevin Gowins,Brad Korn,2022,272,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,southeast missouri state,0.0,0.0,0.1728356975437731,0,272_Brad_Korn,OVC,#e03a3e
19308.0,John Harge,Zac Claus,2022,117,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idaho,0.0,1.0,0.3285811674258589,0,117_Zac_Claus,Big Sky,#b58e5b
19311.0,Austin Fadal,David Riley,2021,80,,,,,,,,,,,eastern washington,0.0,0.0,0.0958721512247705,0,80_David_Riley,Big Sky,#a10022
19316.0,Cameron Kimble,Clayton Bates,2021,351,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,western michigan,0.0,1.0,0.3488503472875446,0,351_Clayton_Bates,MAC,#522c1b
19346.0,Jakob Alamudun,Brett Reed,2021,141,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lehigh,0.0,0.0,0.1442314405066864,0,141_Brett_Reed,Patriot,#653600
19346.0,Jakob Alamudun,Brett Reed,2022,141,Other,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,lehigh,0.0,0.0,0.1690428651885244,0,141_Brett_Reed,Patriot,#653600
19356.0,Za-Ontay Boothman,Ron Cottrell,2021,112,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,houston christian,0.0,1.0,0.2850815316194297,0,112_Ron_Cottrell,Southland,black
19358.0,John Solomon,Travis DeCuire,2022,179,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,179_Travis_DeCuire,Big Sky,black
19403.0,Tyler Mason,Frank Martin,2023,161,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,massachusetts,0.0,1.0,0.3005448501514141,0,161_Frank_Martin,A-10,#881c1c
19591.0,Paul King,Landon Bussie,2021,7,Other,0.001,0.0,1.0,0.0,0.001,0.0,0.0,0.0,0.0,alcorn state,0.0,0.0,0.1549714942068634,0,7_Landon_Bussie,SWAC,#703690
19592.0,Jalen King,Mike McConathy,2021,211,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,northwestern state,0.0,0.0,0.1465036877638931,0,211_Mike_McConathy,Southland,#54209e
19594.0,Josh LeBlanc Sr.,Andy Kennedy,2021,305,Other,0.001,0.0,0.0,0.0,0.001,0.007,0.0,0.0,0.007,uab,0.0,1.0,0.3219341916917569,0,305_Andy_Kennedy,CUSA,#1E6B52
19597.0,Melvion Flanagan,Isaac Brown,2022,352,Other,0.0,0.0,1.0,0.0,0.0,0.003,0.0,0.0,0.003,wichita state,0.0,1.0,0.565691882521894,0,352_Isaac_Brown,American,#141414
19602.0,Cole Middleton,Daniyal Robinson,2022,53,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cleveland state,0.0,0.0,0.2315720491204564,0,53_Daniyal_Robinson,Horizon,#004f36
19609.0,Jacksen Greco,Greg Gary,2021,164,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mercer,0.0,0.0,0.180340114968857,0,164_Greg_Gary,SoCon,#ec751f
