Coach_ID,conference_level,avg_NBA_Prob_first_year,avg_Transfer_Prob_first_year,avg_NBA_Prob_multi_year,avg_NBA_Prob_Change_multi_year,avg_Transfer_Prob_multi_year,avg_High_Transfer_first_year,avg_High_Transfer_multi_year,avg_high_transfer_prob_change_multi_year
208_Rashon_Burno,Other,29.18848167539267,81.41361256544502,52.331606217616574,60.62176165803109,95.85492227979275,64.65968586387434,85.75129533678756,89.89637305699482
209_Ben_Jacobson,Other,29.18848167539267,4.973821989528796,85.23316062176166,85.49222797927462,19.4300518134715,77.4869109947644,84.97409326424871,69.43005181347151
20_Scott_Drew,P5,98.11320754716981,85.84905660377359,57.54716981132076,68.86792452830188,71.69811320754718,,,
210_Darrin_Horn,Other,29.18848167539267,50.523560209424076,30.82901554404145,35.233160621761655,38.082901554404145,82.19895287958116,67.09844559585493,11.398963730569948
211_Corey_Gipson,Other,68.06282722513089,43.97905759162304,54.40414507772021,62.69430051813472,39.119170984455955,41.09947643979058,62.17616580310881,83.67875647668393
211_Mike_McConathy,Other,29.18848167539267,41.62303664921466,6.476683937823833,9.067357512953368,49.740932642487046,14.659685863874344,52.07253886010362,77.2020725388601
211_Rick_Cabrera,Other,74.60732984293193,60.20942408376963,6.476683937823833,25.129533678756477,58.03108808290155,58.37696335078534,6.217616580310881,20.466321243523318
212_Chris_Collins,P5,23.58490566037736,63.20754716981132,56.60377358490566,48.113207547169814,56.60377358490566,,,
213_Micah_Shrewsberry,P5,61.32075471698113,77.35849056603774,27.358490566037734,58.490566037735846,62.264150943396224,,,
213_Mike_Brey,P5,92.45283018867924,64.15094339622642,58.490566037735846,54.71698113207547,65.09433962264151,,,
214_Greg_Kampe,Other,29.18848167539267,25.654450261780106,63.212435233160626,67.61658031088082,14.766839378238341,42.67015706806283,51.554404145077726,56.21761658031088
215_Jeff_Boals,Other,29.18848167539267,65.96858638743456,93.52331606217616,94.81865284974094,60.62176165803109,43.717277486910994,66.32124352331607,62.43523316062176
216_Chris_Holtmann,P5,93.39622641509435,73.58490566037736,46.22641509433962,43.39622641509434,57.54716981132076,,,
217_Porter_Moser,P5,32.075471698113205,33.01886792452831,23.58490566037736,32.075471698113205,23.584905660377352,,,
218_Michael_Boynton,P5,76.41509433962264,54.71698113207547,16.9811320754717,4.716981132075472,31.132075471698116,,,
219_Jeff_Jones,Other,58.37696335078534,2.6178010471204187,60.880829015544045,58.80829015544041,80.05181347150258,37.43455497382199,38.34196891191709,22.279792746113987
21_Scott_Davenport,Other,29.18848167539267,40.575916230366495,27.33160621761658,38.34196891191709,46.63212435233161,69.63350785340315,44.559585492227974,54.40414507772021
